Date,Price,Open,High,Low,Vol.,Change %
08/18/2015,4.12,4.02,4.18,3.95,,0.62%
08/17/2015,4.0946,4.02,4.1725,3.96,,0.12%
08/14/2015,4.0896,4.02,4.1577,3.97,,0.37%
08/13/2015,4.0746,4.02,4.165,3.875,,2.34%
08/12/2015,3.9814,4.02,4.15,3.885,,1.58%
08/11/2015,3.9196,4.02,4.08,3.8448,,0.51%
08/10/2015,3.8996,3.905,4.0125,3.8,,0.01%
08/07/2015,3.8992,3.85,4.01,3.74,,2.07%
08/06/2015,3.82,3.85,3.925,3.725,,0.53%
08/05/2015,3.8,3.8652,3.9056,3.725,,0.82%
08/04/2015,3.7692,3.85,3.8806,3.725,,-0.01%
08/03/2015,3.7696,3.82,3.88,3.55,,-0.01%
07/31/2015,3.77,3.77,3.88,3.65,,1.35%
07/30/2015,3.7196,3.8,3.9,3.575,,1.92%
07/29/2015,3.6496,3.79,3.8,3.55,,0.00%
07/28/2015,3.6496,3.7,3.75,3.325,,3.69%
07/27/2015,3.5196,3.55,3.65,3.35,,5.06%
07/24/2015,3.35,3.45,3.575,3.3241,,1.57%
07/23/2015,3.2982,3.35,3.58,3.25,,-0.03%
07/22/2015,3.2991,3.3,3.45,3.25,,1.05%
07/21/2015,3.2647,3.3,3.375,3.175,,0.46%
07/20/2015,3.2497,3.3,3.3454,3.21,,-1.22%
07/17/2015,3.2897,3.35,3.3825,3.24,,-0.30%
07/16/2015,3.2997,3.5,3.5,3.22,,-2.95%
07/15/2015,3.4,3.5,3.5199,3.35,,0.00%
07/14/2015,3.4,3.46,3.5199,3.315,,-1.15%
07/13/2015,3.4397,3.45,3.55,3.34,,-0.29%
07/10/2015,3.4497,3.55,3.625,3.35,,-1.43%
07/09/2015,3.4996,3.7,3.75,3.45,,-5.42%
07/08/2015,3.7,3.9504,4.05,3.65,,-4.87%
07/07/2015,3.8896,3.92,4.105,3.8,,-0.51%
07/06/2015,3.9096,4.02,4.25,3.8648,,-3.47%
07/03/2015,4.05,4.22,4.265,3.94,,-3.57%
07/02/2015,4.2,4.365,4.39,4.25,,-3.11%
07/01/2015,4.335,4.34,4.4,4.34,,-0.10%
06/30/2015,4.3392,4.38,4.405,4.335,,-0.75%
06/29/2015,4.3721,4.4,4.4056,4.335,,-0.39%
06/26/2015,4.3892,4.415,4.419,4.335,,0.10%
06/25/2015,4.3846,4.415,4.4256,4.335,,-0.10%
06/24/2015,4.3892,4.35,4.4254,4.31,,0.22%
06/23/2015,4.3796,4.415,4.4215,4.355,,0.00%
06/22/2015,4.3796,4.4,4.425,4.34,,0.11%
06/19/2015,4.375,4.39,4.41,4.29,,0.46%
06/18/2015,4.355,4.39,4.4,4.2658,,1.75%
06/17/2015,4.28,4.4,4.4025,4.235,,-1.27%
06/16/2015,4.335,4.39,4.4,4.24,,0.23%
06/15/2015,4.325,4.34,4.43,4.185,,0.12%
06/12/2015,4.32,4.32,4.3425,4.235,,0.58%
06/11/2015,4.295,4.265,4.34,4.21,,1.30%
06/10/2015,4.24,4.26,4.2675,4.18,,0.47%
06/09/2015,4.22,4.225,4.27,4.1575,,0.48%
06/08/2015,4.2,4.19,4.2325,4.115,,2.19%
06/05/2015,4.11,4.165,4.2025,4.0475,,-0.96%
06/04/2015,4.15,4.02,4.1875,4.02,,1.22%
06/03/2015,4.1,4.02,4.175,4.02,,-0.24%
06/02/2015,4.11,4.02,4.12,4.01,,0.74%
06/01/2015,4.08,4.02,4.11,4,,0.49%
05/29/2015,4.06,4.02,4.0875,3.995,,0.00%
05/28/2015,4.06,4.02,4.0825,4.01,,0.00%
05/27/2015,4.06,4.02,4.15,4.0063,,0.50%
05/26/2015,4.04,4.02,4.06,4.0063,,0.00%
05/25/2015,4.04,4.02,4.05,4.02,,1.00%
05/22/2015,4,4.02,4.05,3.9353,,-0.50%
05/21/2015,4.02,4.02,4.03,3.9353,,0.25%
05/20/2015,4.01,4.02,4.02,3.9353,,0.00%
05/19/2015,4.01,4.005,4.025,3.915,,0.63%
05/18/2015,3.985,3.955,4.0125,3.91,,1.27%
05/15/2015,3.935,3.9925,4,3.8975,,0.00%
05/14/2015,3.935,3.885,3.99,3.8775,,0.00%
05/13/2015,3.935,3.916,3.9575,3.8625,,1.00%
05/12/2015,3.896,3.88,3.9518,3.8557,,0.41%
05/11/2015,3.88,3.88,3.8938,3.855,,0.39%
05/08/2015,3.865,3.865,3.8925,3.855,,0.39%
05/07/2015,3.85,3.88,3.8858,3.8468,,0.13%
05/06/2015,3.845,3.85,3.882,3.79,,-0.21%
05/05/2015,3.853,3.86,3.8815,3.845,,0.47%
05/04/2015,3.835,3.86,3.875,3.8375,,0.13%
05/01/2015,3.83,3.85,3.85,3.85,,0.00%
04/30/2015,3.83,3.86,3.8675,3.8375,,0.00%
04/29/2015,3.83,3.855,3.865,3.8325,,0.00%
04/28/2015,3.83,3.86,3.875,3.8275,,0.00%
04/27/2015,3.83,3.86,3.8725,3.8325,,0.00%
04/24/2015,3.83,3.86,3.87,3.8375,,0.00%
04/23/2015,3.83,3.85,3.87,3.84,,0.13%
04/22/2015,3.825,3.845,3.8528,3.825,,0.00%
04/21/2015,3.825,3.845,3.8455,3.825,,0.00%
04/20/2015,3.825,3.82,3.8475,3.82,,0.21%
04/17/2015,3.817,3.82,3.845,3.82,,-0.21%
04/16/2015,3.825,3.845,3.845,3.82,,0.00%
04/15/2015,3.825,3.835,3.85,3.815,,0.26%
04/14/2015,3.815,3.825,3.845,3.8125,,0.00%
04/13/2015,3.815,3.8,3.8325,3.795,,0.26%
04/10/2015,3.805,3.82,3.83,3.78,,-0.13%
04/09/2015,3.81,3.82,3.845,3.8075,,0.26%
04/08/2015,3.8,3.83,3.84,3.77,,-0.52%
04/07/2015,3.82,3.83,3.845,3.77,,0.13%
04/06/2015,3.815,3.835,3.835,3.835,,0.00%
04/03/2015,3.815,3.835,3.835,3.835,,0.00%
04/02/2015,3.815,3.83,3.84,3.785,,0.13%
04/01/2015,3.81,3.83,3.86,3.775,,0.00%
03/31/2015,3.81,3.745,3.855,3.745,,0.00%
03/30/2015,3.81,3.735,3.85,3.73,,0.53%
03/27/2015,3.79,3.815,3.815,3.75,,0.00%
03/26/2015,3.79,3.815,3.82,3.7375,,0.00%
03/25/2015,3.79,3.74,3.83,3.73,,0.26%
03/24/2015,3.78,3.755,3.81,3.685,,1.07%
03/23/2015,3.74,3.74,3.7925,3.6913,,0.00%
03/20/2015,3.74,3.63,3.7825,3.63,,3.31%
03/19/2015,3.62,3.63,3.76,3.615,,1.40%
03/18/2015,3.57,3.66,3.7075,3.5825,,-2.33%
03/17/2015,3.655,3.565,3.67,3.56,,1.53%
03/16/2015,3.6,3.555,3.66,3.555,,0.00%
03/13/2015,3.6,3.55,3.65,3.55,,0.28%
03/12/2015,3.59,3.545,3.625,3.545,,0.84%
03/11/2015,3.56,3.59,3.59,3.535,,0.42%
03/10/2015,3.545,3.56,3.59,3.51,,0.14%
03/09/2015,3.54,3.55,3.6,3.5025,,0.00%
03/06/2015,3.54,3.55,3.55,3.55,,0.85%
03/05/2015,3.51,3.49,3.5675,3.49,,0.29%
03/04/2015,3.5,3.485,3.54,3.485,,0.29%
03/03/2015,3.49,3.485,3.53,3.485,,0.00%
03/02/2015,3.49,3.5,3.51,3.4725,,0.00%
02/27/2015,3.49,3.5,3.52,3.41,,0.29%
02/26/2015,3.48,3.5,3.52,3.4575,,0.58%
02/25/2015,3.46,3.485,3.52,3.4533,,-0.57%
02/24/2015,3.48,3.45,3.495,3.4225,,0.00%
02/23/2015,3.48,3.5,3.5,3.42,,0.29%
02/20/2015,3.47,3.47,3.5,3.41,,0.29%
02/19/2015,3.46,3.41,3.4763,3.39,,1.76%
02/18/2015,3.4,3.495,3.495,3.36,,0.00%
02/17/2015,3.4,3.49,3.49,3.39,,0.00%
02/16/2015,3.4,3.5,3.5,3.375,,0.00%
02/13/2015,3.4,3.51,3.52,3.365,,0.00%
02/12/2015,3.4,3.282,3.4623,3.2672,,0.89%
02/11/2015,3.37,3.282,3.42,3.2672,,2.12%
02/10/2015,3.3,3.46,3.46,3.33,,-2.08%
02/09/2015,3.37,3.282,3.44,3.2773,,0.00%
02/06/2015,3.37,3.282,3.42,3.245,,0.00%
02/05/2015,3.37,3.282,3.41,3.2773,,0.30%
02/04/2015,3.36,3.282,3.405,3.2773,,0.30%
02/03/2015,3.35,3.282,3.41,3.27,,0.00%
02/02/2015,3.35,3.282,3.375,3.26,,1.52%
01/30/2015,3.3,3.282,3.41,3.24,,0.00%
01/29/2015,3.3,3.282,3.35,3.24,,0.61%
01/28/2015,3.28,3.282,3.3,3.23,,0.00%
01/27/2015,3.28,3.282,3.3,3.24,,0.00%
01/26/2015,3.28,3.282,3.39,3.225,,0.31%
01/23/2015,3.27,3.282,3.38,3.225,,-0.61%
01/22/2015,3.29,3.282,3.32,3.225,,0.77%
01/21/2015,3.265,3.282,3.32,3.19,,-1.09%
01/20/2015,3.301,3.19,3.32,3.19,,1.41%
01/19/2015,3.255,3.19,3.31,3.19,,-0.15%
01/16/2015,3.26,3.19,3.3,3.19,,0.62%
01/15/2015,3.24,3.19,3.31,3.19,,-1.07%
01/14/2015,3.275,3.19,3.4575,3.19,,1.39%
01/13/2015,3.23,3.19,3.2538,3.19,,-0.92%
01/12/2015,3.26,3.19,3.29,3.19,,0.62%
01/09/2015,3.24,3.19,3.2635,3.19,,0.47%
01/08/2015,3.225,3.19,3.25,3.19,,0.16%
01/07/2015,3.22,3.19,3.2475,3.19,,0.16%
01/06/2015,3.215,3.19,3.2483,3.1483,,0.23%
01/05/2015,3.2075,3.19,3.2432,3.15,,-0.17%
01/02/2015,3.213,3.19,3.2225,3.185,,1.04%
01/01/2015,3.18,3.18,3.18,3.18,,2.58%
12/31/2014,3.1,3.19,3.2425,3.1475,,-3.28%
12/30/2014,3.205,3.19,3.2425,3.15,,-0.08%
12/29/2014,3.2075,3.19,3.2213,3.19,,0.86%
12/26/2014,3.18,3.19,3.19,3.19,,0.00%
12/25/2014,3.18,3.18,3.18,3.18,,-0.93%
12/24/2014,3.21,3.19,3.2425,3.15,,0.16%
12/23/2014,3.205,3.19,3.2425,3.1475,,0.00%
12/22/2014,3.205,3.19,3.2207,3.1475,,0.02%
12/19/2014,3.2045,3.19,3.225,3.19,,-0.33%
12/18/2014,3.215,3.19,3.225,3.19,,0.00%
12/17/2014,3.215,3.19,3.2238,3.19,,0.78%
12/16/2014,3.19,3.19,3.2275,3.19,,-0.39%
12/15/2014,3.2025,3.19,3.2275,3.19,,-0.39%
12/12/2014,3.215,3.19,3.2225,3.1873,,0.00%
12/11/2014,3.215,3.19,3.225,3.19,,0.00%
12/10/2014,3.215,3.19,3.225,3.19,,0.00%
12/09/2014,3.215,3.21,3.2233,3.19,,0.16%
12/08/2014,3.21,3.21,3.2225,3.19,,0.16%
12/05/2014,3.205,3.21,3.215,3.19,,-0.31%
12/04/2014,3.215,3.21,3.22,3.19,,0.78%
12/03/2014,3.19,3.21,3.2175,3.19,,0.00%
12/02/2014,3.19,3.21,3.22,3.19,,0.00%
12/01/2014,3.19,3.203,3.2175,3.19,,0.00%
11/28/2014,3.19,3.19,3.225,3.19,,0.31%
11/27/2014,3.18,3.203,3.2175,3.19,,0.32%
11/26/2014,3.17,3.19,3.215,3.185,,-0.63%
11/25/2014,3.19,3.195,3.2225,3.19,,0.00%
11/24/2014,3.19,3.2,3.2175,3.19,,0.31%
11/21/2014,3.18,3.19,3.2175,3.19,,0.00%
11/20/2014,3.18,3.19,3.2245,3.175,,0.00%
11/19/2014,3.18,3.2,3.2175,3.185,,-0.16%
11/18/2014,3.185,3.21,3.2248,3.16,,-0.93%
11/17/2014,3.215,3.21,3.2325,3.18,,0.23%
11/14/2014,3.2075,3.2163,3.225,3.205,,-0.08%
11/13/2014,3.21,3.225,3.23,3.2,,-0.31%
11/12/2014,3.22,3.215,3.23,3.2,,0.31%
11/11/2014,3.21,3.21,3.2275,3.2025,,-0.08%
11/10/2014,3.2125,3.21,3.2272,3.2,,0.12%
11/07/2014,3.2088,3.22,3.228,3.1825,,0.28%
11/06/2014,3.2,3.225,3.236,3.213,,-0.62%
11/05/2014,3.22,3.225,3.2325,3.2,,0.00%
11/04/2014,3.22,3.22,3.23,3.195,,0.11%
11/03/2014,3.2165,3.22,3.2475,3.19,,-0.11%
10/31/2014,3.22,3.22,3.24,3.2,,0.00%
10/30/2014,3.22,3.225,3.24,3.2,,0.00%
10/29/2014,3.22,3.22,3.2283,3.2,,0.94%
10/28/2014,3.19,3.2175,3.2512,3.195,,-0.78%
10/27/2014,3.215,3.23,3.2525,3.195,,0.23%
10/24/2014,3.2075,3.2235,3.2243,3.1725,,-0.23%
10/23/2014,3.215,3.2275,3.2487,3.155,,0.00%
10/22/2014,3.215,3.23,3.2475,3.175,,1.10%
10/21/2014,3.18,3.2,3.24,3.175,,-0.62%
10/20/2014,3.2,3.212,3.2275,3.175,,0.00%
10/17/2014,3.2,3.205,3.2275,3.1725,,0.00%
10/16/2014,3.2,3.185,3.2305,3.1725,,0.16%
10/15/2014,3.195,3.2,3.229,3.1825,,0.16%
10/14/2014,3.19,3.195,3.2275,3.1725,,0.31%
10/13/2014,3.18,3.22,3.24,3.1725,,0.00%
10/10/2014,3.18,3.195,3.21,3.1925,,0.00%
10/09/2014,3.18,3.195,3.2287,3.185,,0.00%
10/08/2014,3.18,3.205,3.2375,3.1875,,-0.78%
10/07/2014,3.205,3.225,3.23,3.1915,,1.10%
10/06/2014,3.17,3.23,3.23,3.215,,-0.94%
10/03/2014,3.2,3.21,3.295,3.185,,0.00%
10/02/2014,3.2,3.28,3.31,3.1923,,0.00%
10/01/2014,3.2,3.29,3.305,3.2075,,-2.14%
09/30/2014,3.27,3.39,3.39,3.2125,,-0.76%
09/29/2014,3.295,3.39,3.39,3.2075,,2.33%
09/26/2014,3.22,3.39,3.39,3.2133,,0.62%
09/25/2014,3.2,3.3,3.325,3.2075,,-2.74%
09/24/2014,3.29,3.39,3.4075,3.2525,,-3.24%
09/23/2014,3.4,3.39,3.545,3.26,,4.62%
09/22/2014,3.25,3.39,3.39,3.28,,-1.59%
09/19/2014,3.3025,3.39,3.495,3.25,,-4.14%
09/18/2014,3.445,3.51,3.6275,3.43,,-4.04%
09/17/2014,3.59,3.55,3.625,3.5,,0.00%
09/16/2014,3.59,3.625,3.625,3.5485,,1.41%
09/15/2014,3.54,3.615,3.63,3.5375,,-1.39%
09/12/2014,3.59,3.625,3.682,3.505,,0.00%
09/11/2014,3.59,3.615,3.775,3.565,,0.00%
09/10/2014,3.59,3.625,3.73,3.605,,-0.28%
09/09/2014,3.6,3.715,3.78,3.625,,-1.91%
09/08/2014,3.67,3.735,3.79,3.605,,-1.08%
09/05/2014,3.71,3.725,3.79,3.71,,0.27%
09/04/2014,3.7,3.8,3.8,3.68,,-1.33%
09/03/2014,3.75,3.76,3.87,3.6575,,0.00%
09/02/2014,3.75,3.82,3.855,3.695,,0.54%
09/01/2014,3.73,3.845,3.87,3.695,,-0.53%
08/29/2014,3.75,3.85,3.895,3.695,,-0.79%
08/28/2014,3.78,3.7508,3.8925,3.545,,1.34%
08/27/2014,3.73,3.79,3.88,3.73,,-1.32%
08/26/2014,3.78,3.605,3.89,3.605,,1.61%
08/25/2014,3.72,3.745,3.745,3.61,,0.00%
08/22/2014,3.72,3.61,3.8,3.585,,-1.91%
08/21/2014,3.7925,3.9,3.9,3.8175,,-2.51%
08/20/2014,3.89,3.895,3.9125,3.7475,,0.65%
08/19/2014,3.865,3.865,3.8925,3.825,,0.39%
08/18/2014,3.85,3.61,3.88,3.505,,7.24%
08/15/2014,3.59,3.78,3.785,3.6,,-4.01%
08/14/2014,3.74,3.715,3.78,3.715,,1.08%
08/13/2014,3.7,3.825,3.825,3.725,,-2.63%
08/12/2014,3.8,3.815,3.865,3.705,,0.00%
08/11/2014,3.8,3.445,3.81,3.445,,10.79%
08/08/2014,3.43,3.615,3.7,3.44,,-3.11%
08/07/2014,3.54,3.655,3.655,3.545,,1.14%
08/06/2014,3.5,3.39,3.55,3.38,,3.49%
08/05/2014,3.382,3.39,3.5025,3.3775,,-1.40%
08/04/2014,3.43,3.39,3.5275,3.355,,2.39%
08/01/2014,3.35,3.45,3.45,3.36,,-2.90%
07/31/2014,3.45,3.39,3.495,3.39,,0.29%
07/30/2014,3.44,3.39,3.53,3.39,,0.29%
07/29/2014,3.43,3.482,3.543,3.31,,-4.72%
07/28/2014,3.6,3.66,3.66,3.615,,-1.37%
07/25/2014,3.65,3.39,3.715,3.3,,6.41%
07/24/2014,3.43,3.39,3.475,3.39,,1.18%
07/23/2014,3.39,3.28,3.49,3.28,,-4.24%
07/22/2014,3.54,3.39,3.55,3.375,,4.58%
07/21/2014,3.385,3.51,3.51,3.2875,,-2.73%
07/18/2014,3.48,3.39,3.49,3.33,,2.75%
07/17/2014,3.387,3.403,3.4525,3.325,,0.89%
07/16/2014,3.357,3.335,3.4725,3.325,,-2.13%
07/15/2014,3.43,3.37,3.4675,3.29,,8.03%
07/14/2014,3.175,3.36,3.46,3.2375,,-5.22%
07/11/2014,3.35,3.335,3.425,3.095,,1.52%
07/10/2014,3.3,3.3675,3.375,3.305,,0.00%
07/09/2014,3.3,3.46,3.55,3.0092,,-2.94%
07/08/2014,3.4,3.085,3.41,3.085,,8.45%
07/07/2014,3.135,3.33,3.405,3.0835,,-7.25%
07/04/2014,3.38,3.325,3.39,3.25,,3.05%
07/03/2014,3.28,3.285,3.39,3.23,,0.31%
07/02/2014,3.27,3.4,3.4,3.265,,-3.25%
07/01/2014,3.38,3.305,3.39,3.305,,2.11%
06/30/2014,3.31,3.4,3.4,3.11,,0.00%
06/27/2014,3.31,3.215,3.32,3.205,,3.76%
06/26/2014,3.19,3.135,3.215,3.065,,-0.31%
06/25/2014,3.2,3.35,3.35,3.205,,4.23%
06/24/2014,3.07,3.335,3.335,3.085,,-7.67%
06/23/2014,3.325,3.205,3.335,3.205,,4.72%
06/20/2014,3.175,3.085,3.19,3.085,,3.42%
06/19/2014,3.07,3.085,3.19,3.065,,0.00%
06/18/2014,3.07,3.175,3.175,3.085,,-2.85%
06/17/2014,3.16,3.065,3.175,3.015,,1.94%
06/16/2014,3.1,3.115,3.135,3.045,,0.32%
06/13/2014,3.09,3.115,3.15,3.035,,-0.32%
06/12/2014,3.1,3.14,3.145,3.035,,0.49%
06/11/2014,3.085,3.125,3.14,3.045,,0.49%
06/10/2014,3.07,3.14,3.14,3.035,,-0.32%
06/09/2014,3.08,3.055,3.14,3.015,,1.82%
06/06/2014,3.025,3.055,3.12,3.005,,2.54%
06/05/2014,2.95,2.985,3.105,2.955,,-2.62%
06/04/2014,3.0294,2.88,3.0451,2.88,,-0.12%
06/03/2014,3.033,3.035,3.1,3.005,,2.81%
06/02/2014,2.95,2.995,3.075,2.92,,-2.78%
05/30/2014,3.0343,3.07,3.075,2.9425,,-0.84%
05/29/2014,3.06,3.06,3.07,2.92,,2.34%
05/28/2014,2.99,2.9555,3.04,2.955,,-0.17%
05/27/2014,2.995,2.9555,3.025,2.955,,1.85%
05/26/2014,2.9405,2.975,2.975,2.9555,,0.00%
05/23/2014,2.9405,2.9555,2.9555,2.9555,,0.00%
05/22/2014,2.9405,2.9555,2.975,2.95,,0.00%
05/21/2014,2.9405,2.955,2.9603,2.95,,-0.32%
05/20/2014,2.95,2.935,2.96,2.935,,0.34%
05/19/2014,2.94,2.935,2.97,2.935,,-0.17%
05/16/2014,2.945,2.88,2.955,2.88,,1.55%
05/15/2014,2.9,2.88,2.915,2.84,,1.40%
05/14/2014,2.86,2.915,2.915,2.8625,,-1.38%
05/13/2014,2.9,2.925,2.925,2.8575,,1.40%
05/12/2014,2.86,2.875,2.92,2.875,,-1.04%
05/09/2014,2.89,2.885,2.9,2.875,,0.70%
05/08/2014,2.87,2.865,2.885,2.84,,1.41%
05/07/2014,2.83,2.855,2.865,2.835,,-0.70%
05/06/2014,2.85,2.855,2.87,2.835,,1.06%
05/05/2014,2.82,2.835,2.855,2.835,,0.00%
05/02/2014,2.82,2.835,2.84,2.83,,0.00%
05/01/2014,2.82,2.82,2.82,2.82,,0.00%
04/30/2014,2.82,2.84,2.845,2.825,,0.36%
04/29/2014,2.81,2.805,2.825,2.805,,0.36%
04/28/2014,2.8,2.81,2.835,2.78,,-0.71%
04/25/2014,2.82,2.81,2.83,2.8025,,1.08%
04/24/2014,2.79,2.795,2.81,2.795,,0.18%
04/23/2014,2.785,2.79,2.82,2.7825,,0.18%
04/22/2014,2.78,2.77,2.7925,2.765,,0.72%
04/21/2014,2.76,2.77,2.77,2.77,,0.73%
04/18/2014,2.74,2.74,2.74,2.74,,0.00%
04/17/2014,2.74,2.7825,2.795,2.76,,-1.08%
04/16/2014,2.77,2.775,2.79,2.7475,,0.73%
04/15/2014,2.75,2.775,2.78,2.76,,-0.72%
04/14/2014,2.77,2.755,2.785,2.755,,0.18%
04/11/2014,2.765,2.78,2.78,2.775,,0.18%
04/10/2014,2.76,2.775,2.785,2.77,,0.00%
04/09/2014,2.76,2.73,2.775,2.71,,1.85%
04/08/2014,2.71,2.73,2.73,2.72,,0.00%
04/07/2014,2.71,2.72,2.75,2.6963,,0.56%
04/04/2014,2.695,2.71,2.72,2.6913,,-0.19%
04/03/2014,2.7,2.7,2.71,2.69,,0.37%
04/02/2014,2.69,2.685,2.7,2.685,,0.56%
04/01/2014,2.675,2.72,2.72,2.6825,,-0.56%
03/31/2014,2.69,2.69,2.7,2.68,,0.00%
03/28/2014,2.69,2.6725,2.695,2.64,,1.39%
03/27/2014,2.6532,2.65,2.6809,2.64,,-0.07%
03/26/2014,2.655,2.6725,2.68,2.6538,,-0.56%
03/25/2014,2.67,2.65,2.6725,2.64,,1.02%
03/24/2014,2.643,2.64,2.655,2.58,,0.78%
03/21/2014,2.6225,2.585,2.64,2.585,,0.10%
03/20/2014,2.62,2.555,2.63,2.555,,0.38%
03/19/2014,2.61,2.55,2.615,2.5475,,1.75%
03/18/2014,2.565,2.55,2.59,2.55,,0.00%
03/17/2014,2.565,2.55,2.575,2.545,,0.67%
03/14/2014,2.548,2.55,2.5625,2.535,,-0.08%
03/13/2014,2.55,2.55,2.56,2.5475,,0.39%
03/12/2014,2.54,2.55,2.5589,2.5475,,-0.31%
03/11/2014,2.548,2.55,2.5579,2.54,,0.51%
03/10/2014,2.535,2.55,2.5589,2.535,,0.12%
03/07/2014,2.532,2.55,2.58,2.5332,,-0.12%
03/06/2014,2.535,2.55,2.55,2.545,,-0.59%
03/05/2014,2.55,2.55,2.565,2.5438,,0.00%
03/04/2014,2.55,2.55,2.565,2.525,,0.00%
03/03/2014,2.55,2.55,2.56,2.54,,-0.78%
02/28/2014,2.57,2.55,2.5825,2.55,,0.59%
02/27/2014,2.555,2.55,2.57,2.5188,,2.00%
02/26/2014,2.505,2.55,2.5613,2.5012,,0.40%
02/25/2014,2.495,2.57,2.57,2.5012,,-1.19%
02/24/2014,2.525,2.52,2.555,2.505,,1.00%
02/21/2014,2.5,2.52,2.52,2.52,,-0.60%
02/20/2014,2.515,2.52,2.53,2.52,,1.41%
02/19/2014,2.48,2.5,2.515,2.495,,-0.80%
02/18/2014,2.5,2.515,2.525,2.4975,,0.60%
02/17/2014,2.485,2.55,2.55,2.4975,,-2.17%
02/14/2014,2.54,2.5475,2.55,2.5475,,0.10%
02/13/2014,2.5375,2.52,2.55,2.505,,1.10%
02/12/2014,2.51,2.52,2.52,2.4875,,0.00%
02/11/2014,2.51,2.52,2.54,2.52,,0.00%
02/10/2014,2.51,2.49,2.53,2.4875,,4.58%
02/07/2014,2.4,2.39,2.41,2.39,,-0.10%
02/06/2014,2.4025,2.4125,2.4125,2.4125,,-0.10%
02/05/2014,2.405,2.49,2.49,2.4175,,-2.24%
02/04/2014,2.46,2.465,2.475,2.465,,0.41%
02/03/2014,2.45,2.38,2.465,2.38,,3.38%
01/31/2014,2.37,2.37,2.385,2.37,,0.85%
01/30/2014,2.35,2.385,2.41,2.36,,-0.84%
01/29/2014,2.37,2.4325,2.4325,2.385,,0.00%
01/28/2014,2.37,2.47,2.47,2.385,,-3.27%
01/27/2014,2.45,2.44,2.46,2.44,,1.24%
01/24/2014,2.42,2.4075,2.43,2.4075,,0.94%
01/23/2014,2.3975,2.4075,2.43,2.4075,,0.10%
01/22/2014,2.395,2.41,2.42,2.405,,-0.10%
01/21/2014,2.3975,2.395,2.4075,2.395,,0.31%
01/20/2014,2.39,2.41,2.41,2.395,,0.84%
01/17/2014,2.37,2.385,2.3875,2.3825,,-0.21%
01/16/2014,2.375,2.41,2.41,2.385,,-0.63%
01/15/2014,2.39,2.3388,2.41,2.32,,2.58%
01/14/2014,2.33,2.3888,2.3888,2.3063,,-1.69%
01/13/2014,2.37,2.395,2.3963,2.353,,0.42%
01/10/2014,2.36,2.395,2.395,2.3725,,-1.05%
01/09/2014,2.385,2.375,2.395,2.375,,1.49%
01/08/2014,2.35,2.365,2.365,2.3515,,0.11%
01/07/2014,2.3475,2.3515,2.3515,2.3515,,-0.32%
01/06/2014,2.355,2.32,2.365,2.32,,1.51%
01/03/2014,2.32,2.32,2.335,2.32,,0.00%
01/02/2014,2.32,2.32,2.335,2.32,,-1.28%
01/01/2014,2.35,2.35,2.35,2.35,,0.00%
12/31/2013,2.35,2.35,2.35,2.35,,0.00%
12/30/2013,2.35,2.365,2.365,2.365,,0.00%
12/27/2013,2.35,2.365,2.365,2.365,,0.00%
12/26/2013,2.35,2.365,2.365,2.365,,0.00%
12/25/2013,2.35,2.35,2.35,2.35,,0.00%
12/24/2013,2.35,2.365,2.365,2.36,,0.21%
12/23/2013,2.345,2.36,2.36,2.355,,0.00%
12/20/2013,2.345,2.3088,2.36,2.3088,,2.40%
12/19/2013,2.29,2.3187,2.3187,2.3088,,-0.43%
12/18/2013,2.3,2.325,2.325,2.3187,,-1.29%
12/17/2013,2.33,2.325,2.35,2.3187,,1.75%
12/16/2013,2.29,2.325,2.325,2.3,,-0.87%
12/13/2013,2.31,2.325,2.325,2.325,,0.00%
12/12/2013,2.31,2.325,2.325,2.2988,,0.00%
12/11/2013,2.31,2.325,2.325,2.2975,,0.87%
12/10/2013,2.29,2.325,2.33,2.305,,-0.87%
12/09/2013,2.31,2.295,2.325,2.295,,0.00%
12/06/2013,2.31,2.295,2.325,2.295,,1.32%
12/05/2013,2.28,2.295,2.31,2.295,,-0.44%
12/04/2013,2.29,2.265,2.305,2.265,,0.44%
12/03/2013,2.28,2.265,2.2988,2.265,,0.88%
12/02/2013,2.26,2.265,2.2988,2.2638,,0.00%
11/29/2013,2.26,2.265,2.295,2.265,,0.56%
11/28/2013,2.2475,2.265,2.295,2.2638,,-0.55%
11/27/2013,2.26,2.265,2.295,2.2638,,0.44%
11/26/2013,2.25,2.265,2.285,2.2638,,0.00%
11/25/2013,2.25,2.265,2.285,2.2515,,0.00%
11/22/2013,2.25,2.265,2.285,2.2638,,0.11%
11/21/2013,2.2475,2.265,2.28,2.2638,,-0.11%
11/20/2013,2.25,2.265,2.265,2.265,,1.01%
11/19/2013,2.2275,2.265,2.265,2.245,,0.00%
11/18/2013,2.2275,2.265,2.275,2.229,,-0.11%
11/15/2013,2.23,2.265,2.265,2.2315,,-0.89%
11/14/2013,2.25,2.265,2.265,2.265,,1.35%
11/13/2013,2.22,2.2475,2.2475,2.21,,-0.45%
11/12/2013,2.23,2.2475,2.2475,2.2125,,0.45%
11/11/2013,2.22,2.235,2.2475,2.2075,,0.00%
11/08/2013,2.22,2.235,2.235,2.235,,0.00%
11/07/2013,2.22,2.235,2.235,2.2145,,0.00%
11/06/2013,2.22,2.235,2.235,2.2125,,0.00%
11/05/2013,2.22,2.235,2.235,2.235,,0.00%
